"country",".key",".index",".value",".model_desc"
"EIRE","actual",2010-12-14,0,"ACTUAL"
"EIRE","actual",2010-12-15,0,"ACTUAL"
"EIRE","actual",2010-12-16,707.06,"ACTUAL"
"EIRE","actual",2010-12-17,1424.12,"ACTUAL"
"EIRE","actual",2010-12-18,0,"ACTUAL"
"EIRE","actual",2010-12-19,411.1,"ACTUAL"
"EIRE","actual",2010-12-20,0,"ACTUAL"
"EIRE","actual",2010-12-21,762.3,"ACTUAL"
"EIRE","actual",2010-12-22,0,"ACTUAL"
"EIRE","actual",2010-12-23,289.85,"ACTUAL"
"EIRE","actual",2010-12-24,0,"ACTUAL"
"EIRE","actual",2010-12-25,0,"ACTUAL"
"EIRE","actual",2010-12-26,0,"ACTUAL"
"EIRE","actual",2010-12-27,0,"ACTUAL"
"EIRE","actual",2010-12-28,0,"ACTUAL"
"EIRE","actual",2010-12-29,0,"ACTUAL"
"EIRE","actual",2010-12-30,0,"ACTUAL"
"EIRE","actual",2010-12-31,0,"ACTUAL"
"EIRE","actual",2011-01-01,0,"ACTUAL"
"EIRE","actual",2011-01-02,0,"ACTUAL"
"EIRE","actual",2011-01-03,0,"ACTUAL"
"EIRE","actual",2011-01-04,0,"ACTUAL"
"EIRE","actual",2011-01-05,0,"ACTUAL"
"EIRE","actual",2011-01-06,0,"ACTUAL"
"EIRE","actual",2011-01-07,0,"ACTUAL"
"EIRE","actual",2011-01-08,0,"ACTUAL"
"EIRE","actual",2011-01-09,258,"ACTUAL"
"EIRE","actual",2011-01-10,0,"ACTUAL"
"EIRE","actual",2011-01-11,0,"ACTUAL"
"EIRE","actual",2011-01-12,0,"ACTUAL"
"EIRE","actual",2011-01-13,0,"ACTUAL"
"EIRE","actual",2011-01-14,16774.72,"ACTUAL"
"EIRE","actual",2011-01-15,0,"ACTUAL"
"EIRE","actual",2011-01-16,0,"ACTUAL"
"EIRE","actual",2011-01-17,0,"ACTUAL"
"EIRE","actual",2011-01-18,465.58,"ACTUAL"
"EIRE","actual",2011-01-19,0,"ACTUAL"
"EIRE","actual",2011-01-20,2756.84,"ACTUAL"
"EIRE","actual",2011-01-21,0,"ACTUAL"
"EIRE","actual",2011-01-22,0,"ACTUAL"
"EIRE","actual",2011-01-23,0,"ACTUAL"
"EIRE","actual",2011-01-24,282.44,"ACTUAL"
"EIRE","actual",2011-01-25,0,"ACTUAL"
"EIRE","actual",2011-01-26,802.56,"ACTUAL"
"EIRE","actual",2011-01-27,564.05,"ACTUAL"
"EIRE","actual",2011-01-28,0,"ACTUAL"
"EIRE","actual",2011-01-29,0,"ACTUAL"
"EIRE","actual",2011-01-30,0,"ACTUAL"
"EIRE","actual",2011-01-31,0,"ACTUAL"
"EIRE","actual",2011-02-01,797.77,"ACTUAL"
"EIRE","actual",2011-02-02,15,"ACTUAL"
"EIRE","actual",2011-02-03,788.06,"ACTUAL"
"EIRE","actual",2011-02-04,229.6,"ACTUAL"
"EIRE","actual",2011-02-05,0,"ACTUAL"
"EIRE","actual",2011-02-06,0,"ACTUAL"
"EIRE","actual",2011-02-07,0,"ACTUAL"
"EIRE","actual",2011-02-08,0,"ACTUAL"
"EIRE","actual",2011-02-09,0,"ACTUAL"
"EIRE","actual",2011-02-10,0,"ACTUAL"
"EIRE","actual",2011-02-11,0,"ACTUAL"
"EIRE","actual",2011-02-12,0,"ACTUAL"
"EIRE","actual",2011-02-13,0,"ACTUAL"
"EIRE","actual",2011-02-14,3120.71,"ACTUAL"
"EIRE","actual",2011-02-15,4362.5,"ACTUAL"
"EIRE","actual",2011-02-16,0,"ACTUAL"
"EIRE","actual",2011-02-17,281.12,"ACTUAL"
"EIRE","actual",2011-02-18,162.7,"ACTUAL"
"EIRE","actual",2011-02-19,0,"ACTUAL"
"EIRE","actual",2011-02-20,0,"ACTUAL"
"EIRE","actual",2011-02-21,1011.08,"ACTUAL"
"EIRE","actual",2011-02-22,0,"ACTUAL"
"EIRE","actual",2011-02-23,1480.2,"ACTUAL"
"EIRE","actual",2011-02-24,0,"ACTUAL"
"EIRE","actual",2011-02-25,0,"ACTUAL"
"EIRE","actual",2011-02-26,0,"ACTUAL"
"EIRE","actual",2011-02-27,0,"ACTUAL"
"EIRE","actual",2011-02-28,0,"ACTUAL"
"EIRE","actual",2011-03-01,2541.15,"ACTUAL"
"EIRE","actual",2011-03-02,0,"ACTUAL"
"EIRE","actual",2011-03-03,0,"ACTUAL"
"EIRE","actual",2011-03-04,1185.49,"ACTUAL"
"EIRE","actual",2011-03-05,0,"ACTUAL"
"EIRE","actual",2011-03-06,0,"ACTUAL"
"EIRE","actual",2011-03-07,0,"ACTUAL"
"EIRE","actual",2011-03-08,0,"ACTUAL"
"EIRE","actual",2011-03-09,0,"ACTUAL"
"EIRE","actual",2011-03-10,6162.02,"ACTUAL"
"EIRE","actual",2011-03-11,3374.34,"ACTUAL"
"EIRE","actual",2011-03-12,0,"ACTUAL"
"EIRE","actual",2011-03-13,0,"ACTUAL"
"EIRE","actual",2011-03-14,1825.25,"ACTUAL"
"EIRE","actual",2011-03-15,3389.6,"ACTUAL"
"EIRE","actual",2011-03-16,0,"ACTUAL"
"EIRE","actual",2011-03-17,381.78,"ACTUAL"
"EIRE","actual",2011-03-18,743.71,"ACTUAL"
"EIRE","actual",2011-03-19,0,"ACTUAL"
"EIRE","actual",2011-03-20,197.8,"ACTUAL"
"EIRE","actual",2011-03-21,0,"ACTUAL"
"EIRE","actual",2011-03-22,0,"ACTUAL"
"EIRE","actual",2011-03-23,0,"ACTUAL"
"EIRE","actual",2011-03-24,415.45,"ACTUAL"
"EIRE","actual",2011-03-25,750.37,"ACTUAL"
"EIRE","actual",2011-03-26,0,"ACTUAL"
"EIRE","actual",2011-03-27,0,"ACTUAL"
"EIRE","actual",2011-03-28,539,"ACTUAL"
"EIRE","actual",2011-03-29,523.15,"ACTUAL"
"EIRE","actual",2011-03-30,0,"ACTUAL"
"EIRE","actual",2011-03-31,168.4,"ACTUAL"
"EIRE","actual",2011-04-01,1407.19,"ACTUAL"
"EIRE","actual",2011-04-02,0,"ACTUAL"
"EIRE","actual",2011-04-03,0,"ACTUAL"
"EIRE","actual",2011-04-04,2448.12,"ACTUAL"
"EIRE","actual",2011-04-05,0,"ACTUAL"
"EIRE","actual",2011-04-06,955.99,"ACTUAL"
"EIRE","actual",2011-04-07,583.41,"ACTUAL"
"EIRE","actual",2011-04-08,0,"ACTUAL"
"EIRE","actual",2011-04-09,0,"ACTUAL"
"EIRE","actual",2011-04-10,0,"ACTUAL"
"EIRE","actual",2011-04-11,998.53,"ACTUAL"
"EIRE","actual",2011-04-12,0,"ACTUAL"
"EIRE","actual",2011-04-13,0,"ACTUAL"
"EIRE","actual",2011-04-14,0,"ACTUAL"
"EIRE","actual",2011-04-15,0,"ACTUAL"
"EIRE","actual",2011-04-16,0,"ACTUAL"
"EIRE","actual",2011-04-17,446.74,"ACTUAL"
"EIRE","actual",2011-04-18,0,"ACTUAL"
"EIRE","actual",2011-04-19,367.62,"ACTUAL"
"EIRE","actual",2011-04-20,0,"ACTUAL"
"EIRE","actual",2011-04-21,0,"ACTUAL"
"EIRE","actual",2011-04-22,0,"ACTUAL"
"EIRE","actual",2011-04-23,0,"ACTUAL"
"EIRE","actual",2011-04-24,0,"ACTUAL"
"EIRE","actual",2011-04-25,0,"ACTUAL"
"EIRE","actual",2011-04-26,0,"ACTUAL"
"EIRE","actual",2011-04-27,362.9,"ACTUAL"
"EIRE","actual",2011-04-28,0,"ACTUAL"
"EIRE","actual",2011-04-29,0,"ACTUAL"
"EIRE","actual",2011-04-30,0,"ACTUAL"
"EIRE","actual",2011-05-01,0,"ACTUAL"
"EIRE","actual",2011-05-02,0,"ACTUAL"
"EIRE","actual",2011-05-03,1164.21,"ACTUAL"
"EIRE","actual",2011-05-04,0,"ACTUAL"
"EIRE","actual",2011-05-05,366.86,"ACTUAL"
"EIRE","actual",2011-05-06,3869.18,"ACTUAL"
"EIRE","actual",2011-05-07,0,"ACTUAL"
"EIRE","actual",2011-05-08,862.53,"ACTUAL"
"EIRE","actual",2011-05-09,0,"ACTUAL"
"EIRE","actual",2011-05-10,810.45,"ACTUAL"
"EIRE","actual",2011-05-11,0,"ACTUAL"
"EIRE","actual",2011-05-12,0,"ACTUAL"
"EIRE","actual",2011-05-13,0,"ACTUAL"
"EIRE","actual",2011-05-14,0,"ACTUAL"
"EIRE","actual",2011-05-15,603.78,"ACTUAL"
"EIRE","actual",2011-05-16,4615.36,"ACTUAL"
"EIRE","actual",2011-05-17,1216.12,"ACTUAL"
"EIRE","actual",2011-05-18,1414.36,"ACTUAL"
"EIRE","actual",2011-05-19,1203.8,"ACTUAL"
"EIRE","actual",2011-05-20,380.32,"ACTUAL"
"EIRE","actual",2011-05-21,0,"ACTUAL"
"EIRE","actual",2011-05-22,0,"ACTUAL"
"EIRE","actual",2011-05-23,1007.75,"ACTUAL"
"EIRE","actual",2011-05-24,0,"ACTUAL"
"EIRE","actual",2011-05-25,0,"ACTUAL"
"EIRE","actual",2011-05-26,494.04,"ACTUAL"
"EIRE","actual",2011-05-27,0,"ACTUAL"
"EIRE","actual",2011-05-28,0,"ACTUAL"
"EIRE","actual",2011-05-29,0,"ACTUAL"
"EIRE","actual",2011-05-30,0,"ACTUAL"
"EIRE","actual",2011-05-31,0,"ACTUAL"
"EIRE","actual",2011-06-01,0,"ACTUAL"
"EIRE","actual",2011-06-02,0,"ACTUAL"
"EIRE","actual",2011-06-03,0,"ACTUAL"
"EIRE","actual",2011-06-04,0,"ACTUAL"
"EIRE","actual",2011-06-05,0,"ACTUAL"
"EIRE","actual",2011-06-06,958.12,"ACTUAL"
"EIRE","actual",2011-06-07,254.31,"ACTUAL"
"EIRE","actual",2011-06-08,3351.32,"ACTUAL"
"EIRE","actual",2011-06-09,984.27,"ACTUAL"
"EIRE","actual",2011-06-10,0,"ACTUAL"
"EIRE","actual",2011-06-11,0,"ACTUAL"
"EIRE","actual",2011-06-12,0,"ACTUAL"
"EIRE","actual",2011-06-13,821.32,"ACTUAL"
"EIRE","actual",2011-06-14,0,"ACTUAL"
"EIRE","actual",2011-06-15,4483.58,"ACTUAL"
"EIRE","actual",2011-06-16,1012.86,"ACTUAL"
"EIRE","actual",2011-06-17,626.13,"ACTUAL"
"EIRE","actual",2011-06-18,0,"ACTUAL"
"EIRE","actual",2011-06-19,303.3,"ACTUAL"
"EIRE","actual",2011-06-20,3133.12,"ACTUAL"
"EIRE","actual",2011-06-21,147.4,"ACTUAL"
"EIRE","actual",2011-06-22,1019.2,"ACTUAL"
"EIRE","actual",2011-06-23,372.3,"ACTUAL"
"EIRE","actual",2011-06-24,2084.71,"ACTUAL"
"EIRE","actual",2011-06-25,0,"ACTUAL"
"EIRE","actual",2011-06-26,0,"ACTUAL"
"EIRE","actual",2011-06-27,816.32,"ACTUAL"
"EIRE","actual",2011-06-28,0,"ACTUAL"
"EIRE","actual",2011-06-29,3738.99,"ACTUAL"
"EIRE","actual",2011-06-30,756.36,"ACTUAL"
"EIRE","actual",2011-07-01,1794.18,"ACTUAL"
"EIRE","actual",2011-07-02,0,"ACTUAL"
"EIRE","actual",2011-07-03,0,"ACTUAL"
"EIRE","actual",2011-07-04,1170.8,"ACTUAL"
"EIRE","actual",2011-07-05,205.6,"ACTUAL"
"EIRE","actual",2011-07-06,0,"ACTUAL"
"EIRE","actual",2011-07-07,0,"ACTUAL"
"EIRE","actual",2011-07-08,0,"ACTUAL"
"EIRE","actual",2011-07-09,0,"ACTUAL"
"EIRE","actual",2011-07-10,0,"ACTUAL"
"EIRE","actual",2011-07-11,0,"ACTUAL"
"EIRE","actual",2011-07-12,0,"ACTUAL"
"EIRE","actual",2011-07-13,0,"ACTUAL"
"EIRE","actual",2011-07-14,1802.07,"ACTUAL"
"EIRE","actual",2011-07-15,0,"ACTUAL"
"EIRE","actual",2011-07-16,0,"ACTUAL"
"EIRE","actual",2011-07-17,0,"ACTUAL"
"EIRE","actual",2011-07-18,1077.53,"ACTUAL"
"EIRE","actual",2011-07-19,13584.64,"ACTUAL"
"EIRE","actual",2011-07-20,0,"ACTUAL"
"EIRE","actual",2011-07-21,1338.29,"ACTUAL"
"EIRE","actual",2011-07-22,0,"ACTUAL"
"EIRE","actual",2011-07-23,0,"ACTUAL"
"EIRE","actual",2011-07-24,0,"ACTUAL"
"EIRE","actual",2011-07-25,0,"ACTUAL"
"EIRE","actual",2011-07-26,396.77,"ACTUAL"
"EIRE","actual",2011-07-27,764.51,"ACTUAL"
"EIRE","actual",2011-07-28,5406.15,"ACTUAL"
"EIRE","actual",2011-07-29,728.94,"ACTUAL"
"EIRE","actual",2011-07-30,0,"ACTUAL"
"EIRE","actual",2011-07-31,14520.37,"ACTUAL"
"EIRE","actual",2011-08-01,0,"ACTUAL"
"EIRE","actual",2011-08-02,0,"ACTUAL"
"EIRE","actual",2011-08-03,0,"ACTUAL"
"EIRE","actual",2011-08-04,4345.1,"ACTUAL"
"EIRE","actual",2011-08-05,1572.73,"ACTUAL"
"EIRE","actual",2011-08-06,0,"ACTUAL"
"EIRE","actual",2011-08-07,0,"ACTUAL"
"EIRE","actual",2011-08-08,829.96,"ACTUAL"
"EIRE","actual",2011-08-09,0,"ACTUAL"
"EIRE","actual",2011-08-10,1253.05,"ACTUAL"
"EIRE","actual",2011-08-11,1672.4,"ACTUAL"
"EIRE","actual",2011-08-12,2165.63,"ACTUAL"
"EIRE","actual",2011-08-13,0,"ACTUAL"
"EIRE","actual",2011-08-14,0,"ACTUAL"
"EIRE","actual",2011-08-15,467.42,"ACTUAL"
"EIRE","actual",2011-08-16,0,"ACTUAL"
"EIRE","actual",2011-08-17,2198.04,"ACTUAL"
"EIRE","actual",2011-08-18,131.85,"ACTUAL"
"EIRE","actual",2011-08-19,989.49,"ACTUAL"
"EIRE","actual",2011-08-20,0,"ACTUAL"
"EIRE","actual",2011-08-21,458.9,"ACTUAL"
"EIRE","actual",2011-08-22,0,"ACTUAL"
"EIRE","actual",2011-08-23,817.02,"ACTUAL"
"EIRE","actual",2011-08-24,0,"ACTUAL"
"EIRE","actual",2011-08-25,0,"ACTUAL"
"EIRE","actual",2011-08-26,1452.16,"ACTUAL"
"EIRE","actual",2011-08-27,0,"ACTUAL"
"EIRE","actual",2011-08-28,0,"ACTUAL"
"EIRE","actual",2011-08-29,0,"ACTUAL"
"EIRE","actual",2011-08-30,0,"ACTUAL"
"EIRE","actual",2011-08-31,0,"ACTUAL"
"EIRE","actual",2011-09-01,3880.56,"ACTUAL"
"EIRE","actual",2011-09-02,749.13,"ACTUAL"
"EIRE","actual",2011-09-03,0,"ACTUAL"
"EIRE","actual",2011-09-04,629.04,"ACTUAL"
"EIRE","actual",2011-09-05,8488.86,"ACTUAL"
"EIRE","actual",2011-09-06,4234.19,"ACTUAL"
"EIRE","actual",2011-09-07,3415.29,"ACTUAL"
"EIRE","actual",2011-09-08,2091.06,"ACTUAL"
"EIRE","actual",2011-09-09,0,"ACTUAL"
"EIRE","actual",2011-09-10,0,"ACTUAL"
"EIRE","actual",2011-09-11,0,"ACTUAL"
"EIRE","actual",2011-09-12,0,"ACTUAL"
"EIRE","actual",2011-09-13,0,"ACTUAL"
"EIRE","actual",2011-09-14,781.11,"ACTUAL"
"EIRE","actual",2011-09-15,693.53,"ACTUAL"
"EIRE","actual",2011-09-16,0,"ACTUAL"
"EIRE","actual",2011-09-17,0,"ACTUAL"
"EIRE","actual",2011-09-18,0,"ACTUAL"
"EIRE","actual",2011-09-19,648.48,"ACTUAL"
"EIRE","actual",2011-09-20,1798.39,"ACTUAL"
"EIRE","actual",2011-09-21,381.22,"ACTUAL"
"EIRE","actual",2011-09-22,1254.42,"ACTUAL"
"EIRE","actual",2011-09-23,3502.9,"ACTUAL"
"EIRE","actual",2011-09-24,0,"ACTUAL"
"EIRE","actual",2011-09-25,0,"ACTUAL"
"EIRE","actual",2011-09-26,1156.14,"ACTUAL"
"EIRE","actual",2011-09-27,776.3,"ACTUAL"
"EIRE","actual",2011-09-28,2350.39,"ACTUAL"
"EIRE","actual",2011-09-29,0,"ACTUAL"
"EIRE","actual",2011-09-30,6255.54,"ACTUAL"
"EIRE","actual",2011-10-01,0,"ACTUAL"
"EIRE","actual",2011-10-02,0,"ACTUAL"
"EIRE","actual",2011-10-03,0,"ACTUAL"
"EIRE","actual",2011-10-04,0,"ACTUAL"
"EIRE","actual",2011-10-05,0,"ACTUAL"
"EIRE","actual",2011-10-06,421.3,"ACTUAL"
"EIRE","actual",2011-10-07,904.14,"ACTUAL"
"EIRE","actual",2011-10-08,0,"ACTUAL"
"EIRE","actual",2011-10-09,0,"ACTUAL"
"EIRE","actual",2011-10-10,3201.28,"ACTUAL"
"EIRE","actual",2011-10-11,1575.79,"ACTUAL"
"EIRE","actual",2011-10-12,2212.56,"ACTUAL"
"EIRE","actual",2011-10-13,0,"ACTUAL"
"EIRE","actual",2011-10-14,406.84,"ACTUAL"
"EIRE","actual",2011-10-15,0,"ACTUAL"
"EIRE","actual",2011-10-16,0,"ACTUAL"
"EIRE","actual",2011-10-17,5449.12,"ACTUAL"
"EIRE","actual",2011-10-18,1512.17,"ACTUAL"
"EIRE","actual",2011-10-19,1588.75,"ACTUAL"
"EIRE","actual",2011-10-20,3621.35,"ACTUAL"
"EIRE","actual",2011-10-21,1680.03,"ACTUAL"
"EIRE","actual",2011-10-22,0,"ACTUAL"
"EIRE","actual",2011-10-23,0,"ACTUAL"
"EIRE","actual",2011-10-24,646.02,"ACTUAL"
"EIRE","actual",2011-10-25,0,"ACTUAL"
"EIRE","actual",2011-10-26,0,"ACTUAL"
"EIRE","actual",2011-10-27,0,"ACTUAL"
"EIRE","actual",2011-10-28,0,"ACTUAL"
"EIRE","actual",2011-10-29,0,"ACTUAL"
"EIRE","actual",2011-10-30,501.66,"ACTUAL"
"EIRE","actual",2011-10-31,596.91,"ACTUAL"
"EIRE","actual",2011-11-01,2047.05,"ACTUAL"
"EIRE","actual",2011-11-02,0,"ACTUAL"
"EIRE","actual",2011-11-03,0,"ACTUAL"
"EIRE","actual",2011-11-04,0,"ACTUAL"
"EIRE","actual",2011-11-05,0,"ACTUAL"
"EIRE","actual",2011-11-06,0,"ACTUAL"
"EIRE","actual",2011-11-07,1157.33,"ACTUAL"
"EIRE","actual",2011-11-08,0,"ACTUAL"
"EIRE","actual",2011-11-09,826.04,"ACTUAL"
"EIRE","actual",2011-11-10,1003.03,"ACTUAL"
"EIRE","actual",2011-11-11,2506.77,"ACTUAL"
"EIRE","actual",2011-11-12,0,"ACTUAL"
"EIRE","actual",2011-11-13,4454.44,"ACTUAL"
"EIRE","actual",2011-11-14,348.21,"ACTUAL"
"EIRE","actual",2011-11-15,2246.31,"ACTUAL"
"EIRE","actual",2011-11-16,4906.29,"ACTUAL"
"EIRE","actual",2011-11-17,1602.42,"ACTUAL"
"EIRE","actual",2011-11-18,785.56,"ACTUAL"
"EIRE","actual",2011-11-19,0,"ACTUAL"
"EIRE","actual",2011-11-20,917.54,"ACTUAL"
"EIRE","actual",2011-11-21,900.6,"ACTUAL"
"EIRE","actual",2011-11-22,2055.2,"ACTUAL"
"EIRE","actual",2011-11-23,177.33,"ACTUAL"
"EIRE","actual",2011-11-24,207.14,"ACTUAL"
"EIRE","actual",2011-11-25,293.79,"ACTUAL"
"EIRE","actual",2011-11-26,0,"ACTUAL"
"EIRE","actual",2011-11-27,829.91,"ACTUAL"
"EIRE","actual",2011-11-28,1878.83,"ACTUAL"
"EIRE","actual",2011-11-29,0,"ACTUAL"
"EIRE","actual",2011-11-30,1594.64,"ACTUAL"
"EIRE","actual",2011-12-01,1038.92,"ACTUAL"
"EIRE","actual",2011-12-02,0,"ACTUAL"
"EIRE","actual",2011-12-03,0,"ACTUAL"
"EIRE","actual",2011-12-04,773.54,"ACTUAL"
"EIRE","actual",2011-12-05,587.4,"ACTUAL"
"EIRE","actual",2011-12-06,0,"ACTUAL"
"EIRE","actual",2011-12-07,3856.89,"ACTUAL"
"EIRE","actual",2011-12-08,1084.14,"ACTUAL"
"EIRE","prediction",2011-12-09,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-10,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-11,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-12,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-13,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-14,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-15,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-16,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-17,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-18,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-19,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-20,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-21,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-22,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-23,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-24,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-25,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-26,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-27,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-28,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-29,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-30,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2011-12-31,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-01,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-02,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-03,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-04,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-05,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-06,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-07,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-08,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-09,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-10,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-11,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-12,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-13,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-14,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-15,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-16,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-17,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-18,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"EIRE","prediction",2012-01-19,900.3140650431,"ARIMA(0,0,0) WITH NON-ZERO MEAN"
"France","actual",2009-12-01,1030.24,"ACTUAL"
"France","actual",2009-12-02,578.28,"ACTUAL"
"France","actual",2009-12-03,210.55,"ACTUAL"
"France","actual",2009-12-04,682.65,"ACTUAL"
"France","actual",2009-12-05,0,"ACTUAL"
"France","actual",2009-12-06,817.44,"ACTUAL"
"France","actual",2009-12-07,74.56,"ACTUAL"
"France","actual",2009-12-08,507.9,"ACTUAL"
"France","actual",2009-12-09,0,"ACTUAL"
"France","actual",2009-12-10,0,"ACTUAL"
"France","actual",2009-12-11,0,"ACTUAL"
"France","actual",2009-12-12,0,"ACTUAL"
"France","actual",2009-12-13,1506.26,"ACTUAL"
"France","actual",2009-12-14,0,"ACTUAL"
"France","actual",2009-12-15,0,"ACTUAL"
"France","actual",2009-12-16,0,"ACTUAL"
"France","actual",2009-12-17,0,"ACTUAL"
"France","actual",2009-12-18,0,"ACTUAL"
"France","actual",2009-12-19,0,"ACTUAL"
"France","actual",2009-12-20,975.06,"ACTUAL"
"France","actual",2009-12-21,138.75,"ACTUAL"
"France","actual",2009-12-22,0,"ACTUAL"
"France","actual",2009-12-23,0,"ACTUAL"
"France","actual",2009-12-24,0,"ACTUAL"
"France","actual",2009-12-25,0,"ACTUAL"
"France","actual",2009-12-26,0,"ACTUAL"
"France","actual",2009-12-27,0,"ACTUAL"
"France","actual",2009-12-28,0,"ACTUAL"
"France","actual",2009-12-29,0,"ACTUAL"
"France","actual",2009-12-30,0,"ACTUAL"
"France","actual",2009-12-31,0,"ACTUAL"
"France","actual",2010-01-01,0,"ACTUAL"
"France","actual",2010-01-02,0,"ACTUAL"
"France","actual",2010-01-03,0,"ACTUAL"
"France","actual",2010-01-04,0,"ACTUAL"
"France","actual",2010-01-05,0,"ACTUAL"
"France","actual",2010-01-06,0,"ACTUAL"
"France","actual",2010-01-07,2130.3,"ACTUAL"
"France","actual",2010-01-08,2890.82,"ACTUAL"
"France","actual",2010-01-09,0,"ACTUAL"
"France","actual",2010-01-10,0,"ACTUAL"
"France","actual",2010-01-11,0,"ACTUAL"
"France","actual",2010-01-12,0,"ACTUAL"
"France","actual",2010-01-13,1208.8,"ACTUAL"
"France","actual",2010-01-14,0,"ACTUAL"
"France","actual",2010-01-15,0,"ACTUAL"
"France","actual",2010-01-16,0,"ACTUAL"
"France","actual",2010-01-17,0,"ACTUAL"
"France","actual",2010-01-18,0,"ACTUAL"
"France","actual",2010-01-19,1325.28,"ACTUAL"
"France","actual",2010-01-20,0,"ACTUAL"
"France","actual",2010-01-21,0,"ACTUAL"
"France","actual",2010-01-22,0,"ACTUAL"
"France","actual",2010-01-23,0,"ACTUAL"
"France","actual",2010-01-24,0,"ACTUAL"
"France","actual",2010-01-25,0,"ACTUAL"
"France","actual",2010-01-26,590.17,"ACTUAL"
"France","actual",2010-01-27,0,"ACTUAL"
"France","actual",2010-01-28,0,"ACTUAL"
"France","actual",2010-01-29,0,"ACTUAL"
"France","actual",2010-01-30,0,"ACTUAL"
"France","actual",2010-01-31,320.26,"ACTUAL"
"France","actual",2010-02-01,0,"ACTUAL"
"France","actual",2010-02-02,0,"ACTUAL"
"France","actual",2010-02-03,714.21,"ACTUAL"
"France","actual",2010-02-04,51,"ACTUAL"
"France","actual",2010-02-05,0,"ACTUAL"
